job_title,experience_level,employment_type,company_size,company_location,employee_residence,industry,remote_ratio,years_experience,education_level,primary_language,has_ml_in_title,manages_people,team_size,certifications_count,weekly_hours,uses_ai_tools_daily,ai_tools_hours_per_week,salary_currency,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score,interviews_to_offer,switched_jobs_last_year,upskilling_hours_per_month,fears_ai_automation_score
Data Engineer,Lead,Full-time,L,US,US,Technology,0,14.1,Masters,Python,False,True,7,0,43.8,False,0.0,USD,340188,0.03,16.5,5.2,14,False,6.8,5.7
Data Engineer,Entry,Contract,S,US,US,Media,0,0.1,Self-taught,Python,False,False,11,0,33.3,True,0.5,USD,57669,0.407,7.8,7.6,5,True,12.3,4.6
Data Scientist,Senior,Full-time,M,IN,IN,Healthcare,50,8.8,Bachelors,SQL,False,False,6,1,43.1,False,0.0,INR,38425,0.04,10.5,5.9,2,True,10.5,4.4
Data Engineer,Senior,Full-time,M,US,US,Consulting,50,7.0,Masters,Java,False,False,9,2,46.4,True,6.1,USD,162132,0.0,14.1,7.0,3,False,3.9,2.7
Data Scientist,Senior,Full-time,S,US,US,Technology,0,9.5,Masters,R,False,False,9,0,47.8,True,16.1,USD,147108,0.179,8.9,6.6,7,False,13.7,3.7
Data Scientist,Lead,Full-time,S,CA,CA,Technology,0,12.8,Bachelors,Python,False,True,5,1,56.2,True,8.0,CAD,117424,0.438,19.5,7.6,2,False,9.6,3.7
Business Intelligence Analyst,Senior,Full-time,L,US,US,Technology,0,10.6,PhD,Python,False,False,9,5,42.9,False,1.2,USD,155297,0.049,16.2,7.1,3,False,13.6,5.9
Research Scientist,Mid,Full-time,L,US,NL,Technology,100,6.7,Bachelors,Python,True,False,3,0,47.6,True,16.2,USD,193741,0.033,1.4,8.6,5,False,11.2,7.1
Analytics Engineer,Entry,Full-time,M,US,US,Technology,50,0.0,Bootcamp,Python,False,False,7,1,45.5,True,7.4,USD,76295,0.061,0.2,5.3,3,True,4.5,5.2
MLOps Engineer,Mid,Full-time,L,IN,IN,Healthcare,0,5.9,Bachelors,Java,False,False,6,5,59.1,True,6.1,INR,42573,0.0,17.0,6.7,6,False,8.8,4.3
Data Engineer,Lead,Full-time,M,US,US,Media,50,15.7,Bachelors,Python,False,True,3,1,55.9,True,4.5,USD,212303,0.077,20.6,6.1,4,False,1.2,3.9
Research Scientist,Senior,Full-time,L,IN,IN,Healthcare,100,12.7,Masters,SQL,True,False,10,1,49.3,False,1.0,INR,54461,0.054,12.6,8.0,7,False,9.7,3.1
Business Intelligence Analyst,Mid,Contract,L,GB,GB,Education,0,7.6,Bachelors,Python,False,False,10,4,38.7,True,9.7,GBP,58292,0.01,7.5,5.1,5,True,13.5,8.3
Computer Vision Engineer,Senior,Full-time,M,US,US,Retail,0,12.3,Masters,Python,True,False,3,1,49.8,True,14.3,USD,126026,0.0,7.9,4.7,5,True,9.5,2.9
Machine Learning Engineer,Senior,Full-time,S,PL,PL,Manufacturing,0,11.0,Self-taught,Python,True,False,8,0,31.8,True,12.2,PLN,63004,0.154,11.6,5.8,10,False,4.8,4.2
Business Intelligence Analyst,Senior,Full-time,M,US,US,Healthcare,50,13.0,Bachelors,Scala,False,False,5,2,46.6,False,1.6,USD,99347,0.061,8.5,5.9,6,False,6.2,5.9
Analytics Engineer,Entry,Contract,L,IN,US,Healthcare,100,2.8,Masters,Python,False,False,6,2,38.3,True,10.4,INR,23737,0.011,10.4,8.3,5,True,11.7,4.2
Data Analyst,Entry,Full-time,M,AU,AU,Technology,50,0.5,Bachelors,Python,False,False,13,1,46.3,False,2.2,AUD,33490,0.259,6.3,5.7,3,False,2.3,4.0
AI Engineer,Senior,Full-time,M,US,US,Energy,0,7.6,Bootcamp,Python,True,False,12,1,40.4,True,15.1,USD,151839,0.0,9.5,6.6,2,False,4.7,3.0
Data Engineer,Lead,Full-time,M,SG,SG,Finance,50,17.9,Masters,Python,False,True,7,1,51.8,True,19.2,SGD,149822,0.087,17.5,7.5,4,False,2.5,2.9
Data Analyst,Entry,Full-time,M,PL,PL,Technology,0,4.3,Self-taught,Python,False,False,6,2,42.8,True,14.2,PLN,23930,0.0,6.1,3.8,1,True,15.8,8.5
Machine Learning Engineer,Senior,Full-time,M,US,US,Technology,100,9.8,PhD,Python,True,False,4,1,43.3,True,6.1,USD,180321,0.154,6.9,7.6,3,True,9.8,5.3
AI Engineer,Lead,Full-time,M,US,US,Consulting,0,11.9,Masters,Python,True,True,7,3,58.7,True,5.7,USD,189025,0.141,15.2,6.8,3,True,7.9,4.6
Data Scientist,Mid,Full-time,M,SG,SG,Finance,50,6.1,Bachelors,Python,False,False,8,1,38.7,True,0.5,SGD,74593,0.289,5.2,6.4,4,False,7.8,5.9
Data Engineer,Entry,Full-time,L,NL,NL,Technology,100,4.1,Masters,SQL,False,False,4,1,40.2,True,11.0,EUR,68773,0.049,6.3,7.0,2,False,2.7,4.0
Data Engineer,Mid,Full-time,M,IN,US,Technology,50,5.5,Masters,SQL,False,True,10,1,45.7,True,10.3,INR,45181,0.055,9.8,4.2,5,False,6.5,8.5
Data Analyst,Entry,Full-time,M,DE,DE,Media,100,3.3,Bachelors,Python,False,False,8,0,34.9,True,10.3,EUR,45249,0.0,4.6,7.6,3,False,3.4,5.8
MLOps Engineer,Lead,Full-time,M,US,US,Finance,50,13.7,Bachelors,SQL,False,True,9,2,39.7,True,19.1,USD,281814,0.153,10.4,8.5,3,False,3.7,5.5
Data Analyst,Mid,Contract,M,US,US,Government,50,10.6,Bachelors,Java,False,False,6,2,39.5,False,4.8,USD,62740,0.12,6.6,6.3,5,True,8.3,3.4
AI Engineer,Senior,Full-time,M,FR,FR,Technology,50,12.4,Bootcamp,Python,True,False,4,5,48.6,True,11.1,EUR,78254,0.148,11.9,6.9,8,False,5.1,4.3
LLM Engineer,Mid,Full-time,L,IN,IN,Healthcare,50,6.9,Masters,SQL,True,False,13,4,42.5,False,0.1,INR,44717,0.001,6.6,5.4,2,True,7.1,6.3
Computer Vision Engineer,Senior,Full-time,S,AU,AU,Technology,100,7.5,Bootcamp,Python,True,False,10,1,49.2,True,12.2,AUD,106383,0.477,13.1,6.1,9,False,6.9,5.3
Data Analyst,Mid,Part-time,S,GB,GB,Finance,100,4.3,Bachelors,Python,False,True,6,1,37.4,True,10.3,GBP,29467,0.35,16.2,4.5,4,False,5.4,6.1
Data Analyst,Senior,Full-time,M,AU,AU,Technology,50,8.6,Bachelors,Python,False,False,10,0,47.6,True,8.1,AUD,71492,0.081,13.7,4.2,5,False,11.4,9.7
Data Analyst,Mid,Full-time,L,US,US,Technology,100,5.7,Masters,Python,False,True,9,2,50.2,False,3.7,USD,77986,0.039,2.9,6.5,7,False,1.3,6.8
Data Engineer,Lead,Contract,S,US,US,Finance,0,15.5,Bachelors,SQL,False,True,9,2,45.7,True,3.5,USD,183514,0.16,15.5,5.8,7,False,8.3,4.8
Data Engineer,Senior,Full-time,S,US,US,Finance,0,8.5,Bachelors,Python,False,False,9,1,37.2,True,6.9,USD,156163,0.246,13.8,8.9,2,False,12.2,5.4
MLOps Engineer,Entry,Full-time,M,PL,PL,Retail,50,2.3,Bachelors,Python,False,False,4,2,44.5,True,11.6,PLN,36103,0.142,3.6,6.6,8,False,15.8,4.4
Machine Learning Engineer,Senior,Full-time,S,CA,CA,Technology,0,9.2,Bachelors,Python,True,False,12,1,39.4,False,2.4,CAD,132970,0.526,10.2,8.4,4,False,3.5,4.4
Data Scientist,Mid,Part-time,L,US,US,Energy,100,5.2,Masters,Python,False,False,7,1,42.8,True,12.0,USD,64072,0.098,10.1,4.4,7,False,9.7,6.8
Data Analyst,Mid,Full-time,M,DE,DE,Technology,50,7.4,Bachelors,Python,False,False,9,0,40.2,False,1.9,EUR,69877,0.252,6.5,6.2,9,True,0.0,6.9
Data Analyst,Senior,Full-time,M,CA,CA,Consulting,50,9.0,PhD,Python,False,False,13,2,42.8,False,1.2,CAD,98580,0.0,16.6,6.7,3,False,9.6,3.3
Analytics Engineer,Mid,Full-time,S,DE,DE,Healthcare,50,6.4,Bootcamp,SQL,False,True,9,4,43.3,True,10.0,EUR,52227,0.184,4.3,6.8,6,False,15.0,3.8
Data Scientist,Mid,Full-time,M,US,US,Healthcare,0,5.3,Bachelors,Python,False,False,12,2,38.4,True,3.1,USD,137120,0.0,20.4,8.3,5,False,6.1,4.2
Data Scientist,Entry,Full-time,M,FR,FR,Retail,100,1.8,Masters,Python,False,False,13,0,38.4,True,10.1,EUR,60005,0.068,5.3,8.1,7,False,9.6,3.2
Research Scientist,Senior,Full-time,M,AU,AU,Government,0,7.1,Bachelors,R,True,False,7,4,40.1,True,0.5,AUD,131767,0.217,9.2,6.2,4,True,8.7,6.5
Data Scientist,Entry,Full-time,S,IN,IN,Retail,100,5.1,Bachelors,Python,False,False,8,1,54.6,False,3.4,INR,15013,0.029,1.8,6.2,4,False,10.8,6.5
MLOps Engineer,Entry,Part-time,M,US,US,Finance,50,1.9,Masters,Scala,False,True,4,1,44.1,False,2.1,USD,54986,0.089,6.8,6.9,2,False,9.0,6.5
Data Analyst,Mid,Full-time,M,IN,IN,Consulting,50,8.8,PhD,SQL,False,False,3,2,51.5,False,0.3,INR,24917,0.071,5.1,7.9,3,False,9.7,7.1
Research Scientist,Entry,Full-time,S,US,US,Consulting,100,0.5,Bachelors,Python,True,False,8,2,43.4,True,18.2,USD,83115,0.193,3.4,7.7,2,False,13.6,4.4
Data Engineer,Senior,Full-time,M,CA,CA,Retail,0,12.3,Masters,Java,False,False,5,2,41.9,False,4.3,CAD,117317,0.076,15.9,8.3,3,False,13.4,3.2
Data Scientist,Mid,Full-time,M,DE,DE,Consulting,0,9.0,PhD,R,False,False,7,1,30.9,False,1.0,EUR,99484,0.029,3.6,7.3,3,False,11.1,5.1
MLOps Engineer,Mid,Freelance,S,IN,IN,Technology,50,5.8,Self-taught,Scala,False,False,9,1,50.9,False,3.8,INR,25035,0.294,16.9,5.5,5,False,11.4,4.4
Data Scientist,Entry,Full-time,M,US,US,Finance,50,5.3,Masters,Python,False,False,9,2,37.9,True,16.8,USD,98464,0.0,13.2,6.9,9,False,12.5,2.8
Analytics Engineer,Lead,Full-time,L,US,US,Consulting,0,16.5,Masters,Python,False,True,7,1,56.0,True,6.5,USD,219995,0.0,16.6,4.9,6,False,3.7,5.1
Business Intelligence Analyst,Senior,Freelance,L,FR,FR,Technology,100,10.0,Self-taught,Python,False,False,10,1,48.7,True,10.4,EUR,89893,0.041,8.1,7.2,5,False,14.1,2.5
Data Analyst,Entry,Full-time,S,US,US,Healthcare,50,5.2,Masters,Scala,False,False,8,1,33.2,True,14.1,USD,48605,0.341,6.4,6.1,3,False,3.7,7.5
Machine Learning Engineer,Lead,Full-time,L,US,CA,Technology,0,18.1,Bachelors,Python,True,True,9,4,34.6,True,6.8,USD,309068,0.0,20.2,8.4,4,False,9.0,2.8
MLOps Engineer,Lead,Contract,S,IN,IN,Government,100,13.5,Bachelors,Julia,False,True,7,2,39.0,False,4.0,INR,36301,0.511,16.8,7.1,6,True,7.6,6.0
Data Engineer,Entry,Contract,S,DE,DE,Technology,50,5.9,Bachelors,Python,False,False,9,4,35.8,False,0.1,EUR,53992,0.166,7.7,4.2,4,True,7.2,7.1
AI Engineer,Lead,Full-time,S,CA,CA,Finance,0,12.5,PhD,Python,True,True,10,4,47.7,False,3.6,CAD,128237,0.178,17.9,6.2,5,False,5.8,4.1
Data Scientist,Senior,Freelance,M,IN,IN,Technology,0,10.5,Bachelors,R,False,False,6,2,38.4,True,14.6,INR,42537,0.208,18.3,6.9,3,False,4.4,5.4
Data Engineer,Mid,Full-time,L,DE,DE,Technology,50,5.4,Bachelors,Python,False,True,9,3,47.5,True,6.9,EUR,86029,0.0,5.3,6.6,2,False,5.3,4.0
Data Engineer,Mid,Part-time,M,DE,DE,Government,50,7.4,Bachelors,Python,False,False,9,0,34.7,True,12.2,EUR,36183,0.0,4.9,8.7,5,False,7.5,2.9
Research Scientist,Senior,Full-time,L,GB,BR,Technology,100,4.9,Self-taught,Python,True,False,5,1,53.3,True,15.5,GBP,135333,0.058,10.6,7.9,5,False,7.0,3.2
AI Engineer,Entry,Freelance,L,DE,DE,Education,50,0.1,Self-taught,Python,True,False,7,0,45.4,True,21.7,EUR,39007,0.011,4.2,5.4,5,False,8.4,4.5
MLOps Engineer,Mid,Full-time,L,US,US,Technology,100,3.1,PhD,R,False,False,8,1,42.3,True,7.4,USD,159926,0.009,2.6,8.0,6,False,6.1,3.0
Business Intelligence Analyst,Mid,Full-time,S,IN,IN,Technology,50,8.0,Bachelors,Python,False,False,7,2,46.9,True,1.0,INR,19459,0.033,8.0,4.2,5,False,11.6,5.3
Computer Vision Engineer,Entry,Part-time,M,DE,DE,Technology,0,1.3,Masters,Rust,True,False,8,2,51.3,True,10.0,EUR,37366,0.156,15.5,3.1,6,True,8.8,4.9
Data Scientist,Senior,Full-time,M,US,US,Retail,100,11.5,Bachelors,Python,False,False,2,1,48.0,True,10.0,USD,171878,0.0,19.8,6.9,7,True,0.7,4.6
Research Scientist,Entry,Full-time,S,FR,FR,Technology,100,1.4,Bachelors,SQL,True,False,9,4,36.8,True,4.9,EUR,49209,0.752,7.0,6.0,3,False,3.3,5.0
Data Engineer,Entry,Full-time,M,SG,DE,Technology,100,1.0,Bachelors,Python,False,False,16,0,42.5,False,2.7,SGD,67964,0.01,8.1,8.0,6,False,11.1,6.7
Data Engineer,Lead,Full-time,S,US,US,Finance,50,15.6,Bootcamp,Python,False,True,9,3,50.4,False,1.6,USD,178738,0.0,14.2,5.7,4,False,11.7,3.7
LLM Engineer,Entry,Contract,S,NL,NL,Technology,50,0.0,Bachelors,Python,True,True,10,4,49.3,True,11.0,EUR,66519,0.118,1.9,6.0,5,False,15.8,5.8
Machine Learning Engineer,Senior,Freelance,S,GB,GB,Energy,0,9.3,Masters,Java,True,True,6,1,39.0,False,1.0,GBP,105586,0.0,15.8,5.4,4,True,3.5,5.1
Machine Learning Engineer,Senior,Full-time,L,CA,CA,Manufacturing,50,10.4,Bachelors,Python,True,False,6,4,44.4,True,11.0,CAD,127411,0.023,14.2,5.6,3,True,3.5,1.9
Data Analyst,Mid,Freelance,S,GB,GB,Healthcare,100,9.0,Masters,Python,False,False,4,1,45.3,True,18.0,GBP,35275,0.575,5.6,8.3,6,False,10.4,7.3
Analytics Engineer,Mid,Part-time,M,US,US,Finance,100,8.5,Masters,Python,False,False,11,2,40.0,False,3.1,USD,67977,0.109,10.3,8.4,4,False,13.4,7.1
Business Intelligence Analyst,Senior,Full-time,M,US,US,Finance,100,13.0,Masters,SQL,False,False,7,3,42.1,True,11.1,USD,172519,0.0,6.4,6.9,7,False,1.3,7.0
Research Scientist,Lead,Full-time,M,SG,SG,Retail,0,14.8,PhD,SQL,True,True,13,1,42.4,True,13.6,SGD,165612,0.0,9.9,7.2,7,False,6.8,5.3
MLOps Engineer,Senior,Freelance,M,PL,PL,Finance,0,9.7,PhD,Python,False,False,12,0,38.3,False,0.1,PLN,82897,0.089,17.6,7.7,11,False,5.7,2.6
Data Scientist,Lead,Full-time,M,CA,CA,Retail,100,14.8,PhD,SQL,False,True,13,6,48.8,True,14.1,CAD,176217,0.009,14.3,8.6,5,False,0.9,4.9
Data Engineer,Lead,Freelance,S,GB,GB,Technology,0,14.9,Masters,Python,False,True,11,3,44.6,True,15.1,GBP,106962,0.482,9.3,6.6,3,False,15.3,5.3
Machine Learning Engineer,Lead,Full-time,M,IN,IN,Consulting,0,12.8,Masters,Python,True,True,8,1,42.7,True,14.5,INR,53674,0.133,22.8,9.4,10,False,12.7,3.8
Analytics Engineer,Senior,Full-time,M,GB,GB,Finance,0,9.8,PhD,SQL,False,False,8,1,51.9,True,14.6,GBP,174989,0.166,14.1,7.4,2,False,13.0,4.3
Data Scientist,Entry,Full-time,M,CA,CA,Healthcare,0,4.8,Bootcamp,Python,False,False,8,3,31.9,False,0.8,CAD,55594,0.06,4.9,6.6,1,True,7.1,6.4
Data Analyst,Mid,Full-time,L,US,US,Finance,0,6.8,Masters,SQL,False,False,5,2,34.2,True,14.1,USD,154020,0.068,7.3,7.4,5,False,11.8,6.8
Data Science Manager,Mid,Full-time,L,IN,IN,Technology,50,6.5,Masters,Python,False,False,5,3,33.0,True,10.8,INR,69504,0.004,3.3,8.9,4,True,6.2,4.4
Data Scientist,Entry,Full-time,S,US,US,Technology,100,2.7,Bachelors,Python,False,False,10,1,42.5,True,8.2,USD,63748,0.997,9.9,8.1,8,False,11.9,8.0
MLOps Engineer,Mid,Full-time,M,US,ES,Finance,100,5.1,Bachelors,Python,False,False,6,3,43.9,False,0.7,USD,94386,0.045,8.0,6.8,3,True,5.5,6.2
Machine Learning Engineer,Mid,Full-time,M,AU,AU,Finance,100,6.2,Masters,SQL,True,False,10,1,42.8,True,4.8,AUD,141350,0.023,10.8,5.5,4,True,16.0,4.2
Business Intelligence Analyst,Mid,Full-time,M,AU,AU,Technology,100,5.1,Bachelors,Python,False,False,10,0,43.3,True,9.9,AUD,67362,0.0,6.7,8.6,6,True,12.0,6.9
Data Scientist,Entry,Contract,S,CA,CA,Retail,50,1.5,Bootcamp,Python,False,False,14,1,36.8,False,0.0,CAD,46956,0.87,3.7,7.4,5,False,10.4,5.3
MLOps Engineer,Mid,Contract,M,IN,IN,Education,100,5.6,Bachelors,SQL,False,False,7,2,39.6,True,22.2,INR,31139,0.074,6.4,9.5,1,False,0.7,5.1
Computer Vision Engineer,Mid,Full-time,M,US,US,Manufacturing,50,8.2,Masters,Python,True,False,9,3,42.0,True,10.0,USD,122283,0.063,9.1,7.4,4,True,6.2,3.1
MLOps Engineer,Senior,Full-time,L,CA,DE,Healthcare,100,10.5,Masters,SQL,False,False,6,7,46.4,False,0.5,CAD,130203,0.0,18.0,6.7,9,True,9.7,4.6
Data Engineer,Entry,Part-time,S,GB,GB,Technology,50,1.4,Masters,Julia,False,False,6,0,38.0,True,9.0,GBP,43179,0.042,6.8,6.3,4,False,8.1,7.1
Data Science Manager,Lead,Full-time,S,US,US,Finance,50,12.8,PhD,Python,False,True,9,4,48.4,False,5.1,USD,254242,0.672,18.0,7.3,9,False,12.1,7.8
LLM Engineer,Mid,Full-time,M,FR,PL,Technology,100,7.6,Masters,SQL,True,False,9,1,46.3,False,5.1,EUR,111723,0.147,9.7,4.1,3,False,10.2,4.2
Research Scientist,Entry,Contract,S,IN,US,Retail,100,0.8,PhD,Python,True,False,5,1,43.3,True,8.0,INR,28197,0.527,4.3,6.2,5,False,10.6,1.2
Data Analyst,Mid,Full-time,L,IN,IN,Consulting,100,5.7,Bachelors,Python,False,False,9,3,46.2,True,11.8,INR,30480,0.039,2.0,6.2,2,False,1.7,3.9
Analytics Engineer,Entry,Full-time,M,FR,DE,Healthcare,100,1.2,Bachelors,Python,False,False,7,0,33.2,True,0.9,EUR,52162,0.037,5.4,6.7,8,True,5.9,8.0
Business Intelligence Analyst,Senior,Full-time,S,SG,SG,Finance,0,10.3,Bachelors,Python,False,False,4,1,43.9,True,13.6,SGD,47320,0.554,11.3,7.9,9,False,4.8,7.7
Research Scientist,Entry,Full-time,M,GB,GB,Technology,0,0.8,Self-taught,Scala,True,False,3,2,41.4,False,3.3,GBP,71882,0.101,10.6,6.9,2,False,2.0,5.4
Data Engineer,Lead,Full-time,S,US,US,Media,50,12.4,Masters,R,False,True,10,3,50.6,True,6.0,USD,176429,0.256,20.1,7.4,6,False,9.1,2.3
Data Science Manager,Entry,Full-time,L,ES,ES,Media,50,0.0,Bachelors,SQL,False,False,6,1,38.2,True,13.4,EUR,43615,0.0,7.5,6.3,4,True,8.0,4.3
Data Scientist,Senior,Full-time,M,DE,DE,Technology,0,11.2,Masters,Python,False,False,6,1,51.1,True,12.1,EUR,91809,0.133,13.5,8.3,4,False,2.0,4.9
Data Engineer,Mid,Full-time,M,ES,ES,Technology,0,10.0,Masters,Julia,False,False,5,1,45.9,True,9.5,EUR,92126,0.033,11.0,4.7,5,True,16.8,4.4
Data Science Manager,Mid,Full-time,M,IN,IN,Finance,100,3.8,Masters,Python,False,False,10,3,42.3,True,14.6,INR,50749,0.188,4.3,7.6,2,False,7.2,8.0
AI Engineer,Lead,Full-time,S,NL,NL,Consulting,50,16.2,Bachelors,Python,True,True,8,1,49.8,True,5.5,EUR,168425,0.162,10.0,5.7,4,False,5.6,3.7
Data Scientist,Entry,Full-time,L,US,US,Retail,0,2.9,Masters,Python,False,False,10,1,46.5,True,10.0,USD,76666,0.012,9.5,5.5,1,False,17.9,6.3
AI Engineer,Lead,Full-time,M,US,US,Technology,100,14.4,Self-taught,Python,True,True,4,3,55.1,True,7.0,USD,218144,0.0,18.4,8.4,8,False,8.5,1.5
Data Science Manager,Mid,Full-time,L,GB,US,Technology,50,5.2,Bachelors,Python,False,False,9,1,35.6,False,4.0,GBP,105078,0.031,8.6,9.0,5,True,10.7,6.6
Computer Vision Engineer,Senior,Full-time,M,NL,NL,Consulting,0,11.3,Bachelors,Python,True,False,4,1,43.7,True,13.7,EUR,99868,0.036,11.4,4.6,4,False,9.9,2.6
Data Engineer,Mid,Full-time,M,BR,BR,Finance,100,6.1,Bachelors,Python,False,False,6,2,48.7,False,4.2,BRL,36132,0.087,12.1,7.6,7,False,4.7,4.2
Data Analyst,Senior,Freelance,S,US,US,Technology,0,11.4,Bootcamp,Scala,False,False,7,1,42.1,False,2.5,USD,73579,0.0,13.8,9.6,3,False,9.7,9.3
Data Analyst,Senior,Full-time,L,US,US,Consulting,0,10.0,Bachelors,Java,False,False,3,3,40.7,False,0.8,USD,133729,0.007,9.9,6.9,5,True,1.9,9.6
Data Analyst,Mid,Full-time,S,SG,SG,Education,0,8.4,Masters,SQL,False,False,9,2,45.1,True,6.1,SGD,42525,0.038,12.8,7.5,3,False,5.6,7.7
Data Analyst,Lead,Full-time,M,GB,GB,Healthcare,50,13.5,PhD,Python,False,True,7,5,47.0,True,8.3,GBP,95575,0.181,17.0,7.4,4,False,19.7,8.4
Data Engineer,Senior,Full-time,M,IN,PL,Finance,50,7.2,Masters,R,False,False,9,5,48.7,True,8.3,INR,43423,0.225,7.1,6.1,4,False,15.6,4.6
Analytics Engineer,Senior,Full-time,M,US,US,Education,50,10.2,Bachelors,Python,False,True,7,1,40.5,True,14.0,USD,125947,0.02,10.6,8.1,10,False,6.5,4.0
Machine Learning Engineer,Entry,Full-time,M,SG,SG,Technology,50,0.4,Bachelors,Python,True,False,6,0,36.9,True,3.4,SGD,60841,0.103,9.7,7.0,1,False,11.5,3.7
Data Analyst,Senior,Full-time,M,US,US,Manufacturing,50,10.5,Bachelors,Python,False,False,8,1,50.9,False,1.5,USD,115455,0.075,17.2,6.7,7,False,4.7,8.8
LLM Engineer,Senior,Full-time,M,FR,FR,Manufacturing,100,9.9,PhD,SQL,True,False,12,1,39.4,False,1.6,EUR,121126,0.139,12.6,5.8,2,True,6.9,3.1
Machine Learning Engineer,Mid,Full-time,M,IN,IN,Consulting,0,7.0,Bootcamp,Python,True,False,7,1,34.2,True,7.5,INR,32887,0.117,11.8,6.1,6,True,3.9,2.8
Data Analyst,Entry,Full-time,M,BR,BR,Retail,0,2.8,PhD,SQL,False,False,9,1,48.4,True,13.5,BRL,22408,0.217,8.9,4.8,6,False,12.9,5.6
AI Engineer,Mid,Full-time,L,NL,NL,Healthcare,0,6.2,Masters,Python,True,False,4,3,37.1,False,2.4,EUR,100749,0.017,15.9,7.7,6,False,1.5,4.2
Data Scientist,Lead,Full-time,M,US,GB,Manufacturing,100,15.2,Masters,Python,False,True,6,4,45.6,True,7.7,USD,167431,0.158,10.1,5.9,4,True,4.6,6.8
Data Scientist,Entry,Full-time,L,IN,IN,Technology,50,3.1,Bootcamp,Python,False,False,5,1,45.6,True,3.8,INR,32340,0.052,14.3,6.2,3,True,14.7,5.8
Analytics Engineer,Entry,Full-time,L,US,DE,Finance,0,0.8,Masters,Python,False,False,8,0,38.5,True,15.5,USD,97814,0.0,0.8,7.7,4,False,15.0,4.5
Data Engineer,Entry,Full-time,L,IN,IN,Technology,0,4.3,Bachelors,Python,False,False,5,1,42.3,True,14.8,INR,28059,0.022,2.8,6.3,6,False,7.7,6.5
AI Engineer,Mid,Full-time,M,US,US,Healthcare,0,6.4,Masters,Python,True,False,11,0,42.1,True,12.6,USD,99914,0.09,14.1,6.7,2,False,17.3,2.9
Machine Learning Engineer,Entry,Part-time,L,US,US,Government,0,0.0,Bachelors,Python,True,False,5,3,44.5,True,22.9,USD,50919,0.014,7.3,6.0,6,False,10.6,3.9
Data Science Manager,Entry,Freelance,S,CA,GB,Finance,0,3.5,Bachelors,Python,False,False,6,1,39.9,False,3.4,CAD,58498,0.542,11.4,6.5,5,False,15.4,4.9
Data Scientist,Entry,Full-time,M,GB,GB,Technology,100,3.0,Bootcamp,Java,False,False,10,0,42.6,True,7.6,GBP,77170,0.232,4.2,6.4,2,False,12.9,4.4
Data Science Manager,Senior,Full-time,S,CA,CA,Technology,50,10.6,Bachelors,Python,False,False,7,1,44.7,True,15.6,CAD,118248,0.902,14.8,4.9,7,True,12.5,5.4
MLOps Engineer,Lead,Full-time,L,SG,SG,Healthcare,50,13.8,Bachelors,Python,False,True,7,4,46.7,True,8.5,SGD,92222,0.006,13.8,6.8,7,True,7.2,2.0
Data Science Manager,Lead,Full-time,L,NL,CA,Consulting,100,14.6,PhD,Python,False,True,11,1,52.2,False,3.2,EUR,209890,0.0,16.4,8.7,5,False,7.7,5.4
Data Analyst,Entry,Full-time,S,DE,NL,Finance,100,3.1,Bachelors,SQL,False,False,5,1,35.7,False,1.3,EUR,41460,0.316,12.6,8.0,2,False,11.4,7.3
Data Engineer,Senior,Full-time,M,SG,SG,Healthcare,100,7.5,Bachelors,Java,False,False,12,0,41.3,False,2.6,SGD,116623,0.219,19.0,6.7,6,False,13.7,4.1
Data Scientist,Senior,Contract,M,IN,IN,Consulting,50,10.6,Masters,Python,False,False,2,4,52.5,True,14.5,INR,34669,0.033,14.0,7.0,2,True,7.9,4.8
Data Science Manager,Entry,Full-time,L,US,US,Consulting,0,1.3,Masters,Java,False,False,5,0,41.2,True,17.0,USD,135376,0.002,5.9,7.1,3,False,12.1,3.9
Data Engineer,Lead,Full-time,L,AU,AU,Technology,100,15.6,Masters,SQL,False,True,10,4,51.6,True,12.8,AUD,240677,0.034,19.0,5.7,4,False,7.9,3.7
Data Analyst,Lead,Part-time,M,ES,ES,Finance,0,18.2,Masters,Python,False,True,13,2,54.7,True,10.9,EUR,40647,0.102,18.4,2.6,12,True,5.8,5.8
AI Engineer,Mid,Full-time,M,BR,BR,Retail,0,5.4,Bootcamp,SQL,True,False,8,1,50.6,True,9.1,BRL,27487,0.06,7.1,4.4,4,False,18.1,2.2
Business Intelligence Analyst,Lead,Part-time,M,US,DE,Technology,0,16.5,Masters,R,False,True,7,1,47.6,False,1.4,USD,64511,0.181,11.8,4.6,8,True,5.4,5.7
AI Engineer,Senior,Full-time,L,DE,DE,Finance,100,12.8,Bachelors,R,True,False,12,3,46.9,True,9.4,EUR,204268,0.012,14.1,10.0,1,False,8.7,3.5
Data Scientist,Mid,Full-time,M,IN,IN,Technology,100,7.0,Bachelors,Python,False,False,11,1,39.6,False,2.5,INR,33260,0.043,5.2,7.1,4,False,7.1,5.9
Data Engineer,Entry,Full-time,M,US,US,Finance,100,5.2,Masters,Python,False,False,6,0,45.6,True,2.0,USD,101718,0.116,5.1,5.5,5,True,10.7,6.2
Research Scientist,Senior,Full-time,L,NL,NL,Finance,100,11.8,Masters,Python,True,False,7,3,55.1,True,16.7,EUR,174046,0.0,11.9,4.3,4,False,11.9,2.3
